id_student,gender,region,entrance_result,num_of_prev_attempts,studied_credits,disability,final_result,cluster,cluster_label
2532302.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2536991.0,M,South Region,HE Qualification,0.0,60.0,N,Distinction,1,B
2542724.0,F,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn,2,C
2550279.0,F,North Region,HE Qualification,0.0,60.0,N,Pass,2,C
2551220.0,F,South Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
2552472.0,F,South Region,HE Qualification,0.0,120.0,N,Withdrawn,2,C
2555340.0,F,South Region,HE Qualification,0.0,60.0,N,Pass,2,C
2557283.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
2559575.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
2562034.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
2566163.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2566592.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2569324.0,M,South Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,1,B
2574528.0,M,South Western Region,HE Qualification,0.0,60.0,N,Pass,1,B
2574583.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
2576122.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
2578995.0,F,South Region,A Level or Equivalent,0.0,60.0,Y,Pass,2,C
2586560.0,F,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,2,C
2594139.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2598871.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2599352.0,F,Afar Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
2600688.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
2606098.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2613116.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
2617002.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2620584.0,M,South Region,A Level or Equivalent,0.0,60.0,Y,Fail,1,B
2639449.0,M,Somalia Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
2639540.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2639641.0,M,Oromia Region,Lower Than A Level,0.0,120.0,N,Pass,1,B
2641155.0,M,Somalia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
2643002.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2645733.0,F,South West Region,A Level or Equivalent,0.0,180.0,N,Pass,2,C
2649826.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Distinction,1,B
2650282.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
2664024.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass,1,B
2666246.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
2669816.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
2671132.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
2676809.0,F,North Region,HE Qualification,0.0,150.0,N,Fail,2,C
2678643.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
2685865.0,F,Somalia Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
2688067.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
2689958.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
2691206.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Distinction,2,C
2691244.0,M,South Region,A Level or Equivalent,0.0,180.0,N,Pass,1,B
2694424.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass,1,B
2698257.0,M,Somalia Region,Lower Than A Level,0.0,120.0,N,Pass,1,B
6516.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass,1,B
24734.0,F,South Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
26192.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Distinction,2,C
28061.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
31600.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
46844.0,M,North Region,HE Qualification,0.0,60.0,N,Pass,1,B
52765.0,F,Sidamo Region,Lower Than A Level,0.0,120.0,N,Pass,2,C
55104.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
58071.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Pass,1,B
58316.0,F,Tigrai Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
62487.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
63165.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
65002.0,F,Addis Ababa,A Level or Equivalent,1.0,60.0,N,Fail,0,A
70011.0,F,Afar Region,HE Qualification,0.0,60.0,N,Pass,2,C
75255.0,M,Amhara Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
79403.0,M,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
85092.0,F,South West Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
85144.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
85302.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
87431.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
94961.0,M,South Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
95755.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Withdrawn,1,B
101116.0,F,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,2,C
107489.0,F,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,2,C
108872.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
109155.0,F,South Region,HE Qualification,0.0,60.0,N,Pass,2,C
111512.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
117818.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
119902.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
121349.0,F,South West Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
124064.0,F,Oromia Region,A Level or Equivalent,0.0,120.0,N,Distinction,2,C
125018.0,M,South Region,HE Qualification,0.0,60.0,N,Pass,1,B
129955.0,M,South Region,A Level or Equivalent,1.0,60.0,N,Withdrawn,0,A
130034.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,2,C
130547.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
130636.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
131390.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
133816.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
133922.0,M,North Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
135335.0,F,Addis Ababa,Lower Than A Level,1.0,120.0,N,Withdrawn,0,A
135400.0,F,Oromia Region,Lower Than A Level,1.0,60.0,Y,Pass,0,A
135471.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Distinction,1,B
139033.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
141377.0,M,South West Region,A Level or Equivalent,1.0,210.0,N,Pass,0,A
141506.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
146503.0,M,Addis Ababa,Lower Than A Level,0.0,120.0,Y,Pass,1,B
147756.0,M,North Region,Lower Than A Level,1.0,120.0,N,Pass,0,A
148993.0,F,Amhara Region,A Level or Equivalent,1.0,60.0,Y,Pass,0,A
149741.0,F,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
149962.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
151587.0,F,Tigrai Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,2,C
152668.0,F,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn,2,C
155984.0,F,Addis Ababa,Lower Than A Level,1.0,120.0,N,Pass,0,A
158707.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
159954.0,M,Somalia Region,A Level or Equivalent,1.0,60.0,N,Withdrawn,0,A
164944.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,Y,Pass,2,C
165226.0,F,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Fail,2,C
167961.0,M,South West Region,HE Qualification,0.0,60.0,N,Pass,1,B
174024.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
174094.0,F,Oromia Region,Lower Than A Level,0.0,60.0,Y,Pass,2,C
174745.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
175447.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
175772.0,F,Addis Ababa,HE Qualification,0.0,270.0,N,Withdrawn,2,C
183057.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
185350.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Fail,1,B
188278.0,M,Sidamo Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
199636.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
199897.0,M,Somalia Region,HE Qualification,0.0,60.0,N,Pass,1,B
200804.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
205494.0,M,South West Region,HE Qualification,0.0,60.0,N,Pass,1,B
228021.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
228383.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
232307.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
235068.0,F,Somalia Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
235507.0,M,Sidamo Region,A Level or Equivalent,1.0,180.0,N,Pass,0,A
236875.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
237274.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
243510.0,F,South West Region,Lower Than A Level,0.0,60.0,N,Fail,2,C
244246.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
248581.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Distinction,2,C
252073.0,F,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
254625.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
258587.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
260355.0,F,Sidamo Region,A Level or Equivalent,1.0,120.0,N,Withdrawn,0,A
260623.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
263251.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
263543.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,1,B
263952.0,M,North Region,Lower Than A Level,0.0,60.0,N,Distinction,1,B
266524.0,F,South Region,A Level or Equivalent,0.0,240.0,N,Pass,2,C
268733.0,M,Addis Ababa,A Level or Equivalent,1.0,120.0,N,Fail,0,A
273346.0,M,Somalia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
274947.0,M,Addis Ababa,Lower Than A Level,0.0,120.0,N,Withdrawn,1,B
275674.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
275792.0,F,Addis Ababa,HE Qualification,0.0,60.0,N,Pass,2,C
277123.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Fail,2,C
277880.0,F,Oromia Region,A Level or Equivalent,1.0,120.0,N,Withdrawn,0,A
281077.0,F,Addis Ababa,HE Qualification,0.0,60.0,N,Pass,2,C
281636.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
285315.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Pass,1,B
287040.0,F,Addis Ababa,A Level or Equivalent,0.0,90.0,N,Pass,2,C
287204.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
287210.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
288994.0,M,Afar Region,A Level or Equivalent,0.0,120.0,N,Fail,1,B
289449.0,M,Somalia Region,HE Qualification,0.0,60.0,N,Pass,1,B
290164.0,F,Afar Region,HE Qualification,0.0,60.0,N,Pass,2,C
292525.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
292775.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
293824.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
294496.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,Y,Pass,1,B
294655.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
295060.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Fail,1,B
295075.0,M,South Region,HE Qualification,0.0,60.0,N,Pass,1,B
296424.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
298034.0,M,Afar Region,A Level or Equivalent,0.0,120.0,N,Fail,1,B
298838.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
301967.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
302476.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
303521.0,F,South Western Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
303985.0,F,Afar Region,HE Qualification,1.0,60.0,N,Pass,0,A
304465.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
306646.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
309142.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
310412.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
311235.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
311659.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Fail,1,B
313937.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass,1,B
315076.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
315744.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
323370.0,F,South Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
323805.0,F,South Region,A Level or Equivalent,0.0,180.0,N,Withdrawn,2,C
328024.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
328734.0,F,Addis Ababa,A Level or Equivalent,0.0,180.0,N,Withdrawn,2,C
329659.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,Y,Fail,2,C
330594.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
331358.0,F,South Region,HE Qualification,1.0,60.0,N,Distinction,0,A
332884.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
334441.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Fail,1,B
335247.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
335764.0,F,Oromia Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
337748.0,F,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,2,C
338407.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
341876.0,M,Addis Ababa,HE Qualification,0.0,120.0,N,Withdrawn,1,B
342007.0,F,South Region,HE Qualification,1.0,60.0,N,Pass,0,A
345440.0,M,South Region,HE Qualification,0.0,60.0,N,Pass,1,B
345519.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
346118.0,F,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass,2,C
348275.0,M,Afar Region,HE Qualification,0.0,120.0,N,Withdrawn,1,B
348807.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
350156.0,M,South West Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
350939.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,1,B
351336.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
353665.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
354170.0,F,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Fail,2,C
356170.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Pass,1,B
358182.0,M,South Region,Lower Than A Level,0.0,120.0,N,Pass,1,B
364957.0,F,Addis Ababa,HE Qualification,0.0,60.0,N,Pass,2,C
369834.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,1,B
371710.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass,1,B
373872.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
375260.0,M,South Western Region,HE Qualification,0.0,60.0,N,Pass,1,B
375646.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
377546.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,Y,Distinction,1,B
381642.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
382095.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
383180.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
383600.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
383723.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Pass,1,B
384203.0,M,Afar Region,HE Qualification,0.0,120.0,N,Pass,1,B
384725.0,F,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,2,C
387533.0,M,Afar Region,HE Qualification,0.0,60.0,N,Fail,1,B
387954.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
388147.0,F,South West Region,A Level or Equivalent,0.0,300.0,N,Fail,2,C
390890.0,M,Afar Region,A Level or Equivalent,1.0,90.0,N,Pass,0,A
391249.0,M,South Region,HE Qualification,0.0,60.0,N,Distinction,1,B
396599.0,F,South Region,Lower Than A Level,0.0,120.0,Y,Fail,2,C
396655.0,F,South Region,Lower Than A Level,0.0,180.0,Y,Fail,2,C
398171.0,F,South West Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
398349.0,F,Somalia Region,HE Qualification,0.0,60.0,N,Pass,2,C
400147.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
400682.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
401404.0,M,South Region,A Level or Equivalent,0.0,180.0,N,Pass,1,B
402204.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
402727.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,Y,Pass,2,C
402961.0,F,Amhara Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
404356.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
406671.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
406682.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Distinction,1,B
409100.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass,1,B
409703.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass,1,B
410092.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
411971.0,M,South Western Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
415969.0,M,South Region,HE Qualification,1.0,60.0,N,Fail,0,A
418731.0,M,South Western Region,A Level or Equivalent,0.0,90.0,N,Fail,1,B
421455.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
424577.0,M,Sidamo Region,HE Qualification,0.0,120.0,N,Pass,1,B
429858.0,M,South Western Region,Lower Than A Level,0.0,300.0,N,Distinction,1,B
431025.0,M,Addis Ababa,A Level or Equivalent,0.0,150.0,N,Fail,1,B
439305.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
440319.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
442064.0,F,South West Region,HE Qualification,0.0,120.0,N,Pass,2,C
442132.0,M,South West Region,HE Qualification,0.0,60.0,N,Pass,1,B
446108.0,M,South West Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
447481.0,M,South Western Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
468120.0,M,South Region,Lower Than A Level,0.0,120.0,N,Fail,1,B
468694.0,M,South Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,1,B
470588.0,M,Oromia Region,HE Qualification,1.0,60.0,N,Withdrawn,0,A
470982.0,F,Addis Ababa,HE Qualification,1.0,120.0,N,Pass,0,A
476603.0,M,Tigrai Region,A Level or Equivalent,0.0,120.0,N,Distinction,1,B
481022.0,M,Somalia Region,A Level or Equivalent,0.0,180.0,N,Fail,1,B
483800.0,F,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
484897.0,F,South West Region,A Level or Equivalent,0.0,120.0,N,Pass,2,C
485962.0,F,Addis Ababa,HE Qualification,0.0,120.0,N,Pass,2,C
488382.0,F,Sidamo Region,A Level or Equivalent,0.0,180.0,N,Withdrawn,2,C
488990.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
500113.0,M,Oromia Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
503889.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
514526.0,M,Sidamo Region,Lower Than A Level,0.0,120.0,Y,Withdrawn,1,B
518808.0,F,Afar Region,HE Qualification,0.0,60.0,N,Pass,2,C
522482.0,F,Afar Region,HE Qualification,0.0,90.0,N,Withdrawn,2,C
527100.0,M,South Region,HE Qualification,0.0,120.0,N,Distinction,1,B
527801.0,M,South West Region,Lower Than A Level,0.0,120.0,N,Fail,1,B
533068.0,M,South Region,HE Qualification,0.0,60.0,N,Pass,1,B
537081.0,F,Afar Region,HE Qualification,0.0,120.0,N,Fail,2,C
544253.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
548120.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
561467.0,F,South Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,2,C
567922.0,F,Amhara Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,2,C
569505.0,F,Somalia Region,HE Qualification,0.0,60.0,N,Distinction,2,C
570317.0,M,Tigrai Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
574505.0,F,South Region,HE Qualification,0.0,120.0,N,Pass,2,C
588477.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
593846.0,M,South Region,HE Qualification,0.0,120.0,N,Withdrawn,1,B
593987.0,F,Addis Ababa,HE Qualification,0.0,180.0,N,Fail,2,C
596288.0,F,Afar Region,HE Qualification,0.0,120.0,N,Pass,2,C
598070.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
603834.0,F,Afar Region,HE Qualification,0.0,90.0,N,Pass,2,C
603861.0,M,North Region,HE Qualification,1.0,60.0,N,Withdrawn,0,A
608440.0,F,South Region,HE Qualification,0.0,120.0,N,Withdrawn,2,C
623710.0,F,Oromia Region,A Level or Equivalent,0.0,120.0,N,Withdrawn,2,C
623840.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass,1,B
626240.0,M,South Region,HE Qualification,0.0,120.0,N,Pass,1,B
628088.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,Y,Withdrawn,1,B
628312.0,F,Oromia Region,HE Qualification,0.0,120.0,N,Withdrawn,2,C
630142.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Withdrawn,1,B
637665.0,F,South Region,HE Qualification,0.0,60.0,N,Pass,2,C
639053.0,M,North Region,A Level or Equivalent,0.0,120.0,N,Pass,1,B
642878.0,M,South West Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
648130.0,M,Sidamo Region,A Level or Equivalent,0.0,240.0,N,Withdrawn,1,B
676546.0,M,Afar Region,HE Qualification,0.0,120.0,N,Withdrawn,1,B
677186.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass,1,B
677281.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
684180.0,M,North Region,HE Qualification,0.0,120.0,N,Pass,1,B
687698.0,M,Sidamo Region,HE Qualification,0.0,120.0,N,Pass,1,B
696073.0,F,South Western Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
696578.0,M,South Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
721259.0,F,South Region,Lower Than A Level,1.0,60.0,N,Withdrawn,0,A
852847.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Fail,1,B
998493.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
1045203.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
1112555.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
1183831.0,M,South West Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
1268696.0,M,South West Region,HE Qualification,0.0,60.0,N,Pass,1,B
1336190.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass,1,B
1352868.0,M,Sidamo Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
1398979.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
1456619.0,M,South West Region,A Level or Equivalent,1.0,60.0,N,Withdrawn,0,A
1469279.0,F,Addis Ababa,HE Qualification,0.0,120.0,N,Withdrawn,2,C
1471214.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
1472925.0,F,Addis Ababa,Lower Than A Level,1.0,60.0,Y,Pass,0,A
1484804.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
1511033.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
1576513.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Distinction,2,C
1609002.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
1629771.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Distinction,1,B
1676594.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Withdrawn,1,B
1686551.0,F,Afar Region,A Level or Equivalent,0.0,60.0,N,Withdrawn,2,C
1689639.0,F,Oromia Region,Lower Than A Level,0.0,60.0,N,Withdrawn,2,C
1715896.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
1721270.0,M,Oromia Region,Lower Than A Level,0.0,90.0,N,Pass,1,B
1757766.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
1773377.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
1799111.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass,1,B
1818673.0,F,Afar Region,HE Qualification,0.0,120.0,N,Fail,2,C
1839386.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Withdrawn,2,C
1926668.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
1947156.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass,2,C
1967783.0,F,South Region,A Level or Equivalent,0.0,60.0,Y,Pass,2,C
1970390.0,M,South Region,Lower Than A Level,1.0,120.0,N,Pass,0,A
1975209.0,M,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass,1,B
